gene,mean_readout,nonzero_fraction
SST,0.014062386937439442,1.0
STC1,0.06888880580663681,1.0
STC2,0.1177651658654213,1.0
STEAP4,0.08768124133348465,1.0
TAC1,0.015081469900906086,1.0
TAT,0.059369318187236786,1.0
TBX3,0.05641074851155281,1.0
TCF15,0.004186925478279591,1.0
TCF4,0.20193660259246826,1.0
TCIM,0.21577367186546326,1.0
TCL1A,0.11628308147192001,1.0
TENT5C,0.22109751403331757,1.0
TFF2,0.08531550318002701,1.0
TFPI,0.289999395608902,1.0
THAP2,0.10585830360651016,1.0
THBS2,0.14992092549800873,1.0
THY1,0.21440823376178741,1.0
TIMP4,0.03597904369235039,1.0
TM4SF18,0.06566021591424942,1.0
TM4SF4,0.0938015803694725,1.0
TMC5,0.15974606573581696,1.0
TMEM100,0.031223416328430176,1.0
TMEM174,0.008211932145059109,1.0
TMEM52B,0.023024577647447586,1.0
TNC,0.3995917737483978,1.0
TNFRSF13B,0.05149146914482117,1.0
TNFRSF17,0.09050984680652618,1.0
TNFRSF9,0.06666617095470428,1.0
TOP2A,0.2977491021156311,1.0
TRAC,0.4551212191581726,1.0
TREM2,0.0472911112010479,1.0
TSPAN19,0.020462561398744583,1.0
UBE2C,0.27030307054519653,1.0
UMOD,0.012067340314388275,1.0
UPK3B,0.01835102029144764,1.0
VCAN,0.34368234872817993,1.0
VSIG4,0.08516263961791992,1.0
VWA5A,0.10198014974594116,1.0
VWF,0.11860354244709015,1.0
