gene,mean_readout,nonzero_fraction
CXCR4,0.3866720199584961,1.0
CYP1A1,0.025470640510320663,1.0
CYP2A7,0.056045353412628174,1.0
CYP2B6,0.058482952415943146,1.0
CYP2F1,0.025807389989495277,1.0
CYP3A4,0.061008162796497345,1.0
CYP4B1,0.0555427148938179,1.0
CYTIP,0.318302720785141,1.0
DERL3,0.038409523665905,1.0
DES,0.17185381054878235,1.0
DIRAS3,0.020925533026456833,1.0
DMBT1,0.20137567818164825,1.0
DNAAF1,0.01785934902727604,1.0
DNASE1L3,0.06396530568599701,1.0
DPEP1,0.02113509364426136,1.0
DPT,0.09388183057308197,1.0
DST,0.4530967175960541,1.0
DUSP2,0.07357907295227051,1.0
ECSCR,0.093252994120121,1.0
EDN1,0.10230454057455063,1.0
EDNRB,0.07978348433971405,1.0
EGFL7,0.06734304130077362,1.0
EGFR,0.13933351635932922,1.0
EHF,0.34689825773239136,1.0
ELF5,0.042209692299366,1.0
EPCAM,0.5120930075645447,1.0
ERBB2,0.13509097695350647,1.0
ERG,0.0627976655960083,1.0
ESR1,0.03989068791270256,1.0
FAS,0.17879723012447357,1.0
FBLN1,0.2519984543323517,1.0
FBN1,0.35170185565948486,1.0
FCER1A,0.036167167127132416,1.0
FCGR1A,0.12288135290145874,1.0
FCGR3A,0.17999756336212158,1.0
FCN1,0.036047887057065964,1.0
FCN2,0.022478275001049042,1.0
FGFBP1,0.10583309084177017,1.0
FGFBP2,0.02028048411011696,1.0
FGL2,0.2680564522743225,1.0
FHL2,0.394462913274765,1.0
FKBP11,0.25774067640304565,1.0
FOXA1,0.047294676303863525,1.0
FOXI1,0.01460788119584322,1.0
FOXJ1,0.018191177397966385,1.0
FOXP3,0.05961226299405098,1.0
FSTL3,0.1273544728755951,1.0
FXYD2,0.05357155203819275,1.0
GATA2,0.04231852665543556,1.0
GATM,0.24852347373962402,1.0
GCG,0.013260575011372566,1.0
GDF15,0.0771355926990509,1.0
GEM,0.13036903738975525,1.0
GHRL,0.03608594089746475,1.0
GKN2,0.07454758137464523,1.0
GLIPR1,0.2402874231338501,1.0
GLYATL1,0.045783087611198425,1.0
GNG11,0.12568578124046326,1.0
GNLY,0.05259330943226814,1.0
GPC1,0.14240214228630066,1.0
GPC3,0.10127721726894379,1.0
GPR183,0.15747497975826263,1.0
GPRC5A,0.28180986642837524,1.0
GPX2,0.2550252377986908,1.0
GYPA,0.02672603726387024,1.0
GYPB,0.009202122688293457,1.0
GZMA,0.0916840210556984,1.0
GZMB,0.043705739080905914,1.0
GZMK,0.09398853033781052,1.0
HAMP,0.054548513144254684,1.0
HAVCR2,0.11595313251018524,1.0
HEMGN,0.018747497349977493,1.0
HEPACAM2,0.027845406904816628,1.0
HES4,0.02149718627333641,1.0
HIGD1B,0.020648803561925888,1.0
HLA-DQB2,0.10398545116186142,1.0
HMGCS2,0.1480829268693924,1.0
HPGDS,0.022813012823462486,1.0
HPX,0.10301114618778229,1.0
IGF1,0.12991420924663544,1.0
IGSF6,0.1298316866159439,1.0
IL1R2,0.13760188221931458,1.0
IL1RL1,0.028025954961776733,1.0
IL2RA,0.10479611158370972,1.0
IL3RA,0.06881643086671829,1.0
IL7R,0.32454460859298706,1.0
INMT,0.08407295495271683,1.0
INS,0.009966058656573296,1.0
IRF8,0.19417575001716614,1.0
KCNK3,0.0242446418851614,1.0
KCNMA1,0.12889234721660614,1.0
KIT,0.05539736896753311,1.0
KLK11,0.06346777081489563,1.0
KLRB1,0.1531560719013214,1.0
KLRC1,0.0412127748131752,1.0
KLRD1,0.03908838704228401,1.0
KNG1,0.06807217001914978,1.0
KRT20,0.03155668452382088,1.0
KRT7,0.24249866604804993,1.0
LAG3,0.04747231677174568,1.0
LAMP3,0.10081522166728973,1.0
LGI4,0.024628102779388428,1.0
LGR5,0.01668897457420826,1.0
LIF,0.12512394785881042,1.0
LILRA4,0.03382189944386482,1.0
