gene,mean_readout,nonzero_fraction
TFF2,0.08055593818426132,1.0
TFPI,0.2296542227268219,1.0
THAP2,0.07420913875102997,1.0
THBS2,0.16191838681697845,1.0
THY1,0.21320100128650665,1.0
TIMP4,0.042035434395074844,1.0
TM4SF18,0.06719860434532166,1.0
TM4SF4,0.09444375336170197,1.0
TMC5,0.06175068020820618,1.0
TMEM100,0.039851363748311996,1.0
TMEM174,0.009144512936472893,1.0
TMEM52B,0.023773664608597755,1.0
TNC,0.3629013001918793,1.0
TNFRSF13B,0.049630094319581985,1.0
TNFRSF17,0.07121309638023376,1.0
TNFRSF9,0.04802136495709419,1.0
TOP2A,0.15513107180595398,1.0
TRAC,0.3873743712902069,1.0
TREM2,0.03671877086162567,1.0
TSPAN19,0.020487932488322258,1.0
UBE2C,0.12602224946022034,1.0
UMOD,0.012640491127967834,1.0
UPK3B,0.016240637749433517,1.0
VCAN,0.32654470205307007,1.0
VSIG4,0.08282244950532913,1.0
VWA5A,0.07121358811855316,1.0
VWF,0.12457507848739624,1.0
