gene,mean_readout,nonzero_fraction
SLC22A8,0.021970296278595924,1.0
SLC26A2,0.12693919241428375,1.0
SLC26A3,0.033186692744493484,1.0
SLC4A1,0.029109880328178406,1.0
SMIM24,0.06433626264333725,1.0
SMYD2,0.25976014137268066,1.0
SNAI1,0.030958790332078934,1.0
SNCA,0.04267134517431259,1.0
SNCG,0.06684590131044388,1.0
SNTN,0.02149251662194729,1.0
SOX17,0.03224509581923485,1.0
SOX18,0.02543865703046322,1.0
SOX2,0.11476324498653412,1.0
SPDEF,0.017940985038876534,1.0
SPI1,0.05233355239033699,1.0
SPIB,0.10091903060674667,1.0
SRPX,0.11455925554037094,1.0
SST,0.015356754884123802,1.0
STC1,0.07525886595249176,1.0
STC2,0.07885296642780304,1.0
STEAP4,0.07699853181838989,1.0
TAC1,0.017045972868800163,1.0
TAT,0.057494647800922394,1.0
TBX3,0.0467953085899353,1.0
TCF15,0.004736469592899084,1.0
TCF4,0.16324763000011444,1.0
TCIM,0.19225987792015076,1.0
TCL1A,0.1181466355919838,1.0
TENT5C,0.18126180768013,1.0
TFF2,0.0866275206208229,1.0
TFPI,0.2304040491580963,1.0
THAP2,0.08169681578874588,1.0
THBS2,0.12886446714401245,1.0
THY1,0.18594281375408173,1.0
TIMP4,0.02904576063156128,1.0
TM4SF18,0.059192340821027756,1.0
TM4SF4,0.09809672832489014,1.0
TMC5,0.10477817058563232,1.0
TMEM100,0.025808731094002724,1.0
TMEM174,0.008595357649028301,1.0
TMEM52B,0.022519944235682487,1.0
TNC,0.3406880795955658,1.0
TNFRSF13B,0.048191919922828674,1.0
TNFRSF17,0.07030244916677475,1.0
TNFRSF9,0.05067561939358711,1.0
TOP2A,0.22627396881580353,1.0
TRAC,0.4085426330566406,1.0
TREM2,0.035710081458091736,1.0
TSPAN19,0.022689776495099068,1.0
UBE2C,0.21860864758491516,1.0
UMOD,0.012386264279484749,1.0
UPK3B,0.022835921496152878,1.0
VCAN,0.29064083099365234,1.0
VSIG4,0.07629889994859695,1.0
VWA5A,0.07839785516262054,1.0
VWF,0.10468492656946182,1.0
