gene,mean_readout,nonzero_fraction
CPA3,0.04475502669811249,1.0
CRHBP,0.012271852232515812,1.0
CRISPLD2,0.1853513866662979,1.0
CSF2RA,0.10559152811765671,1.0
CSF3,0.03636455163359642,1.0
CTLA4,0.12481097131967545,1.0
CTSG,0.012096337042748928,1.0
CTSK,0.21033576130867004,1.0
CXCL10,0.18395820260047913,1.0
CXCL2,0.26761966943740845,1.0
CXCL6,0.10681081563234329,1.0
CXCL9,0.2030183970928192,1.0
CXCR4,0.40335267782211304,1.0
CYP1A1,0.02473306469619274,1.0
CYP2A7,0.051497649401426315,1.0
CYP2B6,0.06851526349782944,1.0
CYP2F1,0.021870320662856102,1.0
CYP3A4,0.062383756041526794,1.0
CYP4B1,0.11979775130748749,1.0
CYTIP,0.33694520592689514,1.0
DERL3,0.03585517406463623,1.0
DES,0.2073165774345398,1.0
DIRAS3,0.019832568243145943,1.0
DMBT1,0.025843307375907898,1.0
DNAAF1,0.015116100199520588,1.0
DNASE1L3,0.07063059508800507,1.0
DPEP1,0.024216866120696068,1.0
DPT,0.1284831017255783,1.0
DST,0.4198855459690094,1.0
DUSP2,0.06596513837575912,1.0
ECSCR,0.1342850774526596,1.0
EDN1,0.08723796159029007,1.0
EDNRB,0.1214219406247139,1.0
EGFL7,0.11629185825586319,1.0
EGFR,0.09983300417661667,1.0
EHF,0.1974719613790512,1.0
ELF5,0.041333772242069244,1.0
EPCAM,0.20753788948059082,1.0
ERBB2,0.11010872572660446,1.0
ERG,0.08869247883558273,1.0
ESR1,0.038746751844882965,1.0
FAS,0.15638431906700134,1.0
FBLN1,0.4170404374599457,1.0
FBN1,0.31228429079055786,1.0
FCER1A,0.03695663437247276,1.0
FCGR1A,0.1605304479598999,1.0
FCGR3A,0.22793082892894745,1.0
FCN1,0.05951399356126785,1.0
FCN2,0.02399846911430359,1.0
FGFBP1,0.1022026389837265,1.0
FGFBP2,0.018148835748434067,1.0
FGL2,0.31479597091674805,1.0
FHL2,0.2210208922624588,1.0
FKBP11,0.18034884333610535,1.0
FOXA1,0.0207024198025465,1.0
FOXI1,0.01263540517538786,1.0
FOXJ1,0.011793723329901695,1.0
FOXP3,0.05919899046421051,1.0
FSTL3,0.13714174926280975,1.0
FXYD2,0.052435252815485,1.0
GATA2,0.046742767095565796,1.0
GATM,0.22920332849025726,1.0
GCG,0.013806020841002464,1.0
GDF15,0.044368136674165726,1.0
GEM,0.13828901946544647,1.0
GHRL,0.03249359875917435,1.0
GKN2,0.07317189872264862,1.0
GLIPR1,0.24561595916748047,1.0
GLYATL1,0.049037057906389236,1.0
GNG11,0.17610831558704376,1.0
GNLY,0.058849088847637177,1.0
GPC1,0.12211775779724121,1.0
GPC3,0.1272401213645935,1.0
GPR183,0.18515893816947937,1.0
GPRC5A,0.19280296564102173,1.0
GPX2,0.08778174221515656,1.0
GYPA,0.024829639121890068,1.0
GYPB,0.008524165488779545,1.0
GZMA,0.09661436825990677,1.0
GZMB,0.042491067200899124,1.0
GZMK,0.1061403676867485,1.0
HAMP,0.056791018694639206,1.0
HAVCR2,0.13506263494491577,1.0
HEMGN,0.01593055948615074,1.0
HEPACAM2,0.025463823229074478,1.0
HES4,0.018814262002706528,1.0
HIGD1B,0.01994895003736019,1.0
HLA-DQB2,0.12312529236078262,1.0
HMGCS2,0.09676904231309891,1.0
HPGDS,0.028289318084716797,1.0
HPX,0.08160567283630371,1.0
IGF1,0.18345887959003448,1.0
IGSF6,0.16258223354816437,1.0
IL1R2,0.09828749299049377,1.0
IL1RL1,0.0415521003305912,1.0
IL2RA,0.11585085839033127,1.0
IL3RA,0.08240896463394165,1.0
IL7R,0.38547176122665405,1.0
INMT,0.23914049565792084,1.0
INS,0.00820386316627264,1.0
IRF8,0.20412702858448029,1.0
KCNK3,0.02732318826019764,1.0
KCNMA1,0.13663199543952942,1.0
KIT,0.053583383560180664,1.0
KLK11,0.06273858994245529,1.0
KLRB1,0.16028240323066711,1.0
KLRC1,0.03931830823421478,1.0
KLRD1,0.040457915514707565,1.0
KNG1,0.06544381380081177,1.0
KRT20,0.02917366847395897,1.0
KRT7,0.1804792881011963,1.0
LAG3,0.04777438938617706,1.0
LAMP3,0.10113704204559326,1.0
LGI4,0.026117926463484764,1.0
LGR5,0.01636514812707901,1.0
LIF,0.09064417332410812,1.0
LILRA4,0.036274660378694534,1.0
LILRA5,0.02062154747545719,1.0
