gene,mean_readout,nonzero_fraction
CXCL10,0.174583300948143,1.0
CXCL2,0.19981649518013,1.0
CXCL6,0.10299135744571686,1.0
CXCL9,0.1923898309469223,1.0
CXCR4,0.3924482762813568,1.0
CYP1A1,0.02429332211613655,1.0
CYP2A7,0.05886068195104599,1.0
CYP2B6,0.08438818156719208,1.0
CYP2F1,0.023912029340863228,1.0
CYP3A4,0.06337510794401169,1.0
CYP4B1,0.13044652342796326,1.0
CYTIP,0.31236058473587036,1.0
DERL3,0.036047548055648804,1.0
DES,0.1917482614517212,1.0
DIRAS3,0.020380999892950058,1.0
DMBT1,0.04998800903558731,1.0
DNAAF1,0.028787214308977127,1.0
DNASE1L3,0.06890353560447693,1.0
DPEP1,0.02298787608742714,1.0
DPT,0.1286972463130951,1.0
DST,0.4460347294807434,1.0
DUSP2,0.06557975709438324,1.0
ECSCR,0.105727419257164,1.0
EDN1,0.09267193078994751,1.0
EDNRB,0.12143565714359283,1.0
EGFL7,0.08452416956424713,1.0
EGFR,0.13240759074687958,1.0
EHF,0.28962382674217224,1.0
ELF5,0.051338739693164825,1.0
EPCAM,0.3342253565788269,1.0
ERBB2,0.13346000015735626,1.0
ERG,0.07997570186853409,1.0
ESR1,0.03573233634233475,1.0
FAS,0.16391035914421082,1.0
FBLN1,0.39580610394477844,1.0
FBN1,0.3387904763221741,1.0
FCER1A,0.041138552129268646,1.0
FCGR1A,0.13456764817237854,1.0
FCGR3A,0.19049206376075745,1.0
FCN1,0.05283479765057564,1.0
FCN2,0.023777157068252563,1.0
FGFBP1,0.1130424365401268,1.0
FGFBP2,0.022648705169558525,1.0
FGL2,0.2948366403579712,1.0
FHL2,0.26279187202453613,1.0
FKBP11,0.19793257117271423,1.0
FOXA1,0.03016580082476139,1.0
FOXI1,0.015859808772802353,1.0
FOXJ1,0.020781906321644783,1.0
FOXP3,0.056140344589948654,1.0
FSTL3,0.13161902129650116,1.0
FXYD2,0.05947554111480713,1.0
GATA2,0.04454101622104645,1.0
GATM,0.2507781386375427,1.0
GCG,0.012262077070772648,1.0
GDF15,0.06042966991662979,1.0
GEM,0.1450711488723755,1.0
GHRL,0.03736274689435959,1.0
GKN2,0.06924427300691605,1.0
GLIPR1,0.2209194004535675,1.0
GLYATL1,0.050150685012340546,1.0
GNG11,0.16380643844604492,1.0
GNLY,0.05305243656039238,1.0
GPC1,0.15971240401268005,1.0
GPC3,0.13950413465499878,1.0
GPR183,0.15540292859077454,1.0
GPRC5A,0.23146457970142365,1.0
GPX2,0.13423067331314087,1.0
GYPA,0.031110862269997597,1.0
GYPB,0.00766389537602663,1.0
GZMA,0.09435485303401947,1.0
GZMB,0.047370634973049164,1.0
GZMK,0.09477033466100693,1.0
HAMP,0.06123265624046326,1.0
HAVCR2,0.11583790928125381,1.0
HEMGN,0.015217061154544353,1.0
HEPACAM2,0.031686365604400635,1.0
HES4,0.016168639063835144,1.0
HIGD1B,0.026386240497231483,1.0
HLA-DQB2,0.11869753897190094,1.0
HMGCS2,0.11078359186649323,1.0
HPGDS,0.02251994051039219,1.0
HPX,0.07940010726451874,1.0
IGF1,0.17610156536102295,1.0
IGSF6,0.1282777041196823,1.0
IL1R2,0.13857395946979523,1.0
IL1RL1,0.03504020348191261,1.0
IL2RA,0.09935992956161499,1.0
IL3RA,0.07198785990476608,1.0
IL7R,0.3266492486000061,1.0
INMT,0.21701283752918243,1.0
INS,0.008032276295125484,1.0
IRF8,0.19522187113761902,1.0
KCNK3,0.03478415682911873,1.0
KCNMA1,0.13651558756828308,1.0
KIT,0.05915430933237076,1.0
KLK11,0.071001335978508,1.0
KLRB1,0.15982459485530853,1.0
KLRC1,0.041823673993349075,1.0
KLRD1,0.03728250041604042,1.0
KNG1,0.06844967603683472,1.0
KRT20,0.030482713133096695,1.0
KRT7,0.14716178178787231,1.0
LAG3,0.04703223332762718,1.0
LAMP3,0.11265536397695541,1.0
LGI4,0.026041412726044655,1.0
LGR5,0.017429344356060028,1.0
LIF,0.07803484052419662,1.0
LILRA4,0.03907672315835953,1.0
LILRA5,0.018882084637880325,1.0
LILRB2,0.11086249351501465,1.0
LILRB4,0.035526376217603683,1.0
LPL,0.030659371986985207,1.0
LTBP2,0.21544167399406433,1.0
LY6D,0.052082426846027374,1.0
LY86,0.08258287608623505,1.0
LYVE1,0.09863734990358353,1.0
MALL,0.3035474419593811,1.0
MAMDC2,0.08037727326154709,1.0
MARCO,0.03527151793241501,1.0
MCEMP1,0.037635140120983124,1.0
MCF2L,0.08862031996250153,1.0
MDM2,0.5635215044021606,1.0
MEDAG,0.08921682089567184,1.0
MEF2C,0.16769380867481232,1.0
MEST,0.1501893699169159,1.0
MET,0.25958845019340515,1.0
MFAP5,0.08635007590055466,1.0
MKI67,0.29674986004829407,1.0
MLANA,0.004113915842026472,1.0
MLPH,0.08789356797933578,1.0
MMRN1,0.09328959882259369,1.0
MMRN2,0.1482372283935547,1.0
MNDA,0.13485275208950043,1.0
MPEG1,0.2772713303565979,1.0
MRC1,0.1363452523946762,1.0
MS4A1,0.36209261417388916,1.0
MS4A2,0.030074214562773705,1.0
MS4A4A,0.14648012816905975,1.0
MS4A6A,0.306831955909729,1.0
MTRNR2L11,0.19147486984729767,1.0
MYBPC1,0.0052558546885848045,1.0
MYC,0.3534960150718689,1.0
MYH11,0.28564292192459106,1.0
MYLK,0.449251264333725,1.0
MZB1,0.13787762820720673,1.0
NAT8,0.03537070378661156,1.0
NKG7,0.0664365291595459,1.0
NPDC1,0.07392621040344238,1.0
NTN4,0.2013852894306183,1.0
OGN,0.13693197071552277,1.0
OPRPN,0.011026008054614067,1.0
PCNA,0.4473288059234619,1.0
PCOLCE,0.11942382901906967,1.0
PCP4,0.020749172195792198,1.0
PCSK2,0.01667567901313305,1.0
PDCD1,0.00942893885076046,1.0
PDGFRA,0.17472553253173828,1.0
PDGFRB,0.2227993756532669,1.0
PDPN,0.21640077233314514,1.0
PEBP4,0.01669297181069851,1.0
PECAM1,0.46004289388656616,1.0
PGR,0.03072505258023739,1.0
PLA2G7,0.1263030767440796,1.0
PLAC9,0.0310529712587595,1.0
PLCG2,0.18617506325244904,1.0
PLD4,0.0531301386654377,1.0
PLIN4,0.04302133619785309,1.0
PMP22,0.26682591438293457,1.0
PPARG,0.17465174198150635,1.0
PPP1R1A,0.03864366188645363,1.0
PPP1R1B,0.06063944846391678,1.0
PPY,0.017931994050741196,1.0
PRDM1,0.2288128137588501,1.0
PRF1,0.0656091719865799,1.0
PRG4,0.04759881645441055,1.0
PROX1,0.1037793979048729,1.0
PTGDS,0.30574318766593933,1.0
PTN,0.14971038699150085,1.0
PTPRC,0.6031801700592041,1.0
PVALB,0.020033029839396477,1.0
RAMP2,0.07474518567323685,1.0
RAPGEF3,0.06798708438873291,1.0
RBP5,0.0656237080693245,1.0
RERGL,0.023824891075491905,1.0
RETN,0.003086692187935114,1.0
RGS16,0.0772131159901619,1.0
RIDA,0.12717176973819733,1.0
RND1,0.034166738390922546,1.0
RTKN2,0.13961981236934662,1.0
S100A1,0.04763631522655487,1.0
S100A12,0.0755620151758194,1.0
SCGB2A1,0.026700878515839577,1.0
SCGN,0.0321456715464592,1.0
SELE,0.021162565797567368,1.0
SELL,0.19467370212078094,1.0
SEMA3C,0.20918726921081543,1.0
SERPINB2,0.0733528658747673,1.0
SERPINB3,0.12492191791534424,1.0
SERPINB9,0.293430894613266,1.0
SFRP2,0.23015300929546356,1.0
SFRP4,0.11746811866760254,1.0
SFTA2,0.03159329295158386,1.0
SH2D3C,0.1047506108880043,1.0
SLAMF1,0.08097979426383972,1.0
SLAMF7,0.16449090838432312,1.0
SLC18A2,0.022633938118815422,1.0
SLC22A8,0.023849470540881157,1.0
SLC26A2,0.1240379586815834,1.0
SLC26A3,0.03228943794965744,1.0
SLC4A1,0.029749799519777298,1.0
SMIM24,0.061446286737918854,1.0
SMYD2,0.20421341061592102,1.0
SNAI1,0.041573140770196915,1.0
SNCA,0.04902038723230362,1.0
SNCG,0.05538728088140488,1.0
SNTN,0.05132654309272766,1.0
SOX17,0.03716975077986717,1.0
SOX18,0.03133678063750267,1.0
SOX2,0.1629214584827423,1.0
SPDEF,0.01754353567957878,1.0
SPI1,0.07197964191436768,1.0
SPIB,0.10028956085443497,1.0
SRPX,0.13915129005908966,1.0
SST,0.014394554309546947,1.0
STC1,0.06781133264303207,1.0
STC2,0.07738612592220306,1.0
STEAP4,0.12551306188106537,1.0
TAC1,0.017084959894418716,1.0
TAT,0.05815601348876953,1.0
TBX3,0.05878618359565735,1.0
TCF15,0.0037523689679801464,1.0
TCF4,0.2291860580444336,1.0
TCIM,0.31070178747177124,1.0
TCL1A,0.11732076108455658,1.0
TENT5C,0.19333931803703308,1.0
TFF2,0.08467075228691101,1.0
TFPI,0.3095294237136841,1.0
THAP2,0.07517649233341217,1.0
THBS2,0.15392231941223145,1.0
THY1,0.2349841296672821,1.0
TIMP4,0.030899908393621445,1.0
TM4SF18,0.07028250396251678,1.0
TM4SF4,0.09986550360918045,1.0
TMC5,0.09108703583478928,1.0
TMEM100,0.05937845632433891,1.0
TMEM174,0.008679056540131569,1.0
TMEM52B,0.021222535520792007,1.0
TNC,0.39427149295806885,1.0
TNFRSF13B,0.04758748039603233,1.0
TNFRSF17,0.07398960739374161,1.0
TNFRSF9,0.055340807884931564,1.0
TOP2A,0.1570245921611786,1.0
TRAC,0.41418394446372986,1.0
TREM2,0.044436316937208176,1.0
TSPAN19,0.024672094732522964,1.0
UBE2C,0.12576164305210114,1.0
UMOD,0.010464743711054325,1.0
UPK3B,0.01891406439244747,1.0
VCAN,0.33556893467903137,1.0
VSIG4,0.10591495037078857,1.0
VWA5A,0.08793677389621735,1.0
VWF,0.1910838484764099,1.0
