gene,mean_readout,nonzero_fraction
SEMA3C,0.3366883099079132,1.0
SERPINB2,0.08876054733991623,1.0
SERPINB3,0.5819234251976013,1.0
SERPINB9,0.3255884051322937,1.0
SFRP2,0.31033265590667725,1.0
SFRP4,0.16079723834991455,1.0
SFTA2,0.024177851155400276,1.0
SH2D3C,0.07411721348762512,1.0
SLAMF1,0.07907077670097351,1.0
SLAMF7,0.16892826557159424,1.0
SLC18A2,0.017717409878969193,1.0
SLC22A8,0.022697320207953453,1.0
SLC26A2,0.12557144463062286,1.0
SLC26A3,0.03306970372796059,1.0
SLC4A1,0.027772214263677597,1.0
SMIM24,0.06358502805233002,1.0
SMYD2,0.31047332286834717,1.0
SNAI1,0.03720342740416527,1.0
SNCA,0.06270880997180939,1.0
SNCG,0.10147378593683243,1.0
SNTN,0.020819377154111862,1.0
SOX17,0.031488627195358276,1.0
SOX18,0.023262042552232742,1.0
SOX2,0.12387076765298843,1.0
SPDEF,0.016129840165376663,1.0
SPI1,0.0631411150097847,1.0
SPIB,0.09908893704414368,1.0
SRPX,0.1599486768245697,1.0
SST,0.014667910523712635,1.0
STC1,0.0726255476474762,1.0
STC2,0.07593963295221329,1.0
STEAP4,0.07291083037853241,1.0
TAC1,0.014398172497749329,1.0
TAT,0.05758524686098099,1.0
TBX3,0.05458693578839302,1.0
TCF15,0.0033700023777782917,1.0
TCF4,0.2150743305683136,1.0
TCIM,0.19269925355911255,1.0
TCL1A,0.11507532745599747,1.0
TENT5C,0.17084893584251404,1.0
TFF2,0.08177801221609116,1.0
TFPI,0.24255409836769104,1.0
THAP2,0.07710810005664825,1.0
THBS2,0.2597942650318146,1.0
THY1,0.28413015604019165,1.0
TIMP4,0.028719481080770493,1.0
TM4SF18,0.06429100036621094,1.0
TM4SF4,0.08968450129032135,1.0
TMC5,0.069544717669487,1.0
TMEM100,0.027874384075403214,1.0
TMEM174,0.00821652077138424,1.0
TMEM52B,0.023272773250937462,1.0
TNC,0.5301631689071655,1.0
TNFRSF13B,0.04693635553121567,1.0
TNFRSF17,0.06932548433542252,1.0
TNFRSF9,0.05734064429998398,1.0
TOP2A,0.26267772912979126,1.0
TRAC,0.42897096276283264,1.0
TREM2,0.041989654302597046,1.0
TSPAN19,0.02087794430553913,1.0
UBE2C,0.2147790491580963,1.0
UMOD,0.011287546716630459,1.0
UPK3B,0.02391701564192772,1.0
VCAN,0.49508222937583923,1.0
VSIG4,0.09397666901350021,1.0
VWA5A,0.09325814247131348,1.0
VWF,0.10201780498027802,1.0
