gene,mean_readout,nonzero_fraction
CFAP53,0.021596809849143028,1.0
CFB,0.5036057233810425,1.0
CFHR1,0.10057761520147324,1.0
CFHR3,0.13496269285678864,1.0
CFTR,0.08812803030014038,1.0
CHGA,0.026856616139411926,1.0
CLCA1,0.0332355797290802,1.0
CLCA2,0.21503429114818573,1.0
CLEC10A,0.06870748847723007,1.0
CLEC14A,0.08528077602386475,1.0
CLEC4E,0.06211133673787117,1.0
CLECL1,0.07189672440290451,1.0
CLIC6,0.08044057339429855,1.0
CNN1,0.1463080495595932,1.0
COCH,0.06997993588447571,1.0
COL17A1,0.25097960233688354,1.0
COL5A2,0.3689337372779846,1.0
CPA3,0.03553912043571472,1.0
CRHBP,0.012359865009784698,1.0
CRISPLD2,0.14440546929836273,1.0
CSF2RA,0.09124115854501724,1.0
CSF3,0.024753693491220474,1.0
CTLA4,0.12414876371622086,1.0
CTSG,0.009771211072802544,1.0
CTSK,0.3110564351081848,1.0
CXCL10,0.22671334445476532,1.0
CXCL2,0.16092747449874878,1.0
CXCL6,0.1141594797372818,1.0
CXCL9,0.24083872139453888,1.0
CXCR4,0.401578426361084,1.0
CYP1A1,0.025728002190589905,1.0
CYP2A7,0.0613730326294899,1.0
CYP2B6,0.0637495145201683,1.0
CYP2F1,0.02690611220896244,1.0
CYP3A4,0.06793203949928284,1.0
CYP4B1,0.055583178997039795,1.0
CYTIP,0.31921762228012085,1.0
DERL3,0.040389277040958405,1.0
DES,0.17213287949562073,1.0
DIRAS3,0.018326839432120323,1.0
DMBT1,0.04803955554962158,1.0
DNAAF1,0.018281230702996254,1.0
DNASE1L3,0.06739155948162079,1.0
DPEP1,0.024815421551465988,1.0
DPT,0.10177658498287201,1.0
DST,0.4172728657722473,1.0
DUSP2,0.06743726134300232,1.0
ECSCR,0.08507522940635681,1.0
EDN1,0.08238604664802551,1.0
EDNRB,0.08681248128414154,1.0
EGFL7,0.0735611617565155,1.0
EGFR,0.12116888910531998,1.0
EHF,0.2577016055583954,1.0
ELF5,0.05443684011697769,1.0
EPCAM,0.35424259305000305,1.0
ERBB2,0.12150906026363373,1.0
ERG,0.06718235462903976,1.0
ESR1,0.038327138870954514,1.0
FAS,0.15789280831813812,1.0
FBLN1,0.2576935589313507,1.0
FBN1,0.34100502729415894,1.0
FCER1A,0.03749153017997742,1.0
FCGR1A,0.13817673921585083,1.0
FCGR3A,0.19294816255569458,1.0
FCN1,0.04001569747924805,1.0
FCN2,0.022717701271176338,1.0
FGFBP1,0.1061493530869484,1.0
FGFBP2,0.020476888865232468,1.0
FGL2,0.267713725566864,1.0
FHL2,0.31313246488571167,1.0
FKBP11,0.2042328119277954,1.0
FOXA1,0.02674599550664425,1.0
FOXI1,0.015260912477970123,1.0
FOXJ1,0.016140040010213852,1.0
FOXP3,0.06221053749322891,1.0
FSTL3,0.1515207588672638,1.0
FXYD2,0.05741925165057182,1.0
GATA2,0.03634513169527054,1.0
GATM,0.22657093405723572,1.0
GCG,0.013026276603341103,1.0
GDF15,0.06426544487476349,1.0
GEM,0.16765283048152924,1.0
GHRL,0.0387740433216095,1.0
GKN2,0.07108358293771744,1.0
GLIPR1,0.23638856410980225,1.0
GLYATL1,0.05047006160020828,1.0
GNG11,0.1365726739168167,1.0
GNLY,0.05986887961626053,1.0
GPC1,0.1519956886768341,1.0
GPC3,0.09319521486759186,1.0
GPR183,0.16850009560585022,1.0
GPRC5A,0.2596351206302643,1.0
GPX2,0.19397254288196564,1.0
GYPA,0.033463481813669205,1.0
GYPB,0.01036164816468954,1.0
GZMA,0.10012282431125641,1.0
GZMB,0.046015284955501556,1.0
GZMK,0.10319475084543228,1.0
HAMP,0.058783404529094696,1.0
HAVCR2,0.12576377391815186,1.0
HEMGN,0.017947694286704063,1.0
HEPACAM2,0.03012871742248535,1.0
HES4,0.01938280276954174,1.0
HIGD1B,0.016549834981560707,1.0
HLA-DQB2,0.10935209691524506,1.0
HMGCS2,0.11022242158651352,1.0
HPGDS,0.02347957156598568,1.0
HPX,0.08223830163478851,1.0
IGF1,0.12772877514362335,1.0
IGSF6,0.13117322325706482,1.0
IL1R2,0.09103816002607346,1.0
IL1RL1,0.02860116958618164,1.0
IL2RA,0.11314282566308975,1.0
IL3RA,0.07449541985988617,1.0
IL7R,0.34657806158065796,1.0
INMT,0.09425199031829834,1.0
INS,0.009672282263636589,1.0
IRF8,0.20265021920204163,1.0
KCNK3,0.022264374420046806,1.0
KCNMA1,0.13967080414295197,1.0
KIT,0.05377268046140671,1.0
KLK11,0.06769918650388718,1.0
KLRB1,0.15973109006881714,1.0
KLRC1,0.042416833341121674,1.0
KLRD1,0.046078648418188095,1.0
KNG1,0.06681878119707108,1.0
KRT20,0.03466443344950676,1.0
KRT7,0.17350955307483673,1.0
LAG3,0.045804206281900406,1.0
LAMP3,0.10777636617422104,1.0
LGI4,0.021845731884241104,1.0
LGR5,0.015926893800497055,1.0
LIF,0.1098189577460289,1.0
LILRA4,0.03937995433807373,1.0
LILRA5,0.017810529097914696,1.0
LILRB2,0.10070264339447021,1.0
LILRB4,0.04218536242842674,1.0
LPL,0.020225588232278824,1.0
LTBP2,0.2053694725036621,1.0
LY6D,0.04358947277069092,1.0
LY86,0.08927246928215027,1.0
LYVE1,0.07915013283491135,1.0
MALL,0.26553553342819214,1.0
MAMDC2,0.05682221055030823,1.0
MARCO,0.03291786462068558,1.0
MCEMP1,0.028407905250787735,1.0
MCF2L,0.0860389694571495,1.0
MDM2,0.574920654296875,1.0
MEDAG,0.06990166008472443,1.0
MEF2C,0.16280288994312286,1.0
MEST,0.1656082421541214,1.0
MET,0.28181493282318115,1.0
MFAP5,0.07539533078670502,1.0
MKI67,0.2978629171848297,1.0
MLANA,0.005381659604609013,1.0
MLPH,0.08760136365890503,1.0
MMRN1,0.09180478006601334,1.0
MMRN2,0.12642835080623627,1.0
MNDA,0.1280604898929596,1.0
MPEG1,0.2747582793235779,1.0
MRC1,0.109652578830719,1.0
MS4A1,0.3641335368156433,1.0
MS4A2,0.030665511265397072,1.0
MS4A4A,0.14925697445869446,1.0
MS4A6A,0.3231425881385803,1.0
MTRNR2L11,0.21361739933490753,1.0
MYBPC1,0.005766367539763451,1.0
MYC,0.32129159569740295,1.0
MYH11,0.22728636860847473,1.0
MYLK,0.4299999177455902,1.0
MZB1,0.14728859066963196,1.0
NAT8,0.035612255334854126,1.0
NKG7,0.0746123418211937,1.0
NPDC1,0.0702442079782486,1.0
NTN4,0.19861410558223724,1.0
OGN,0.08284953981637955,1.0
OPRPN,0.013320560567080975,1.0
PCNA,0.45922940969467163,1.0
PCOLCE,0.11547275632619858,1.0
PCP4,0.02182764746248722,1.0
PCSK2,0.016322124749422073,1.0
PDCD1,0.010997869074344635,1.0
PDGFRA,0.12879252433776855,1.0
PDGFRB,0.2027949094772339,1.0
PDPN,0.20691582560539246,1.0
PEBP4,0.013535209000110626,1.0
PECAM1,0.3974761664867401,1.0
PGR,0.026596199721097946,1.0
PLA2G7,0.13407525420188904,1.0
PLAC9,0.023914827033877373,1.0
PLCG2,0.18690569698810577,1.0
PLD4,0.05740831047296524,1.0
PLIN4,0.04167366400361061,1.0
PMP22,0.22421570122241974,1.0
PPARG,0.186750128865242,1.0
PPP1R1A,0.0446506030857563,1.0
PPP1R1B,0.05335550382733345,1.0
PPY,0.017217230051755905,1.0
PRDM1,0.2292795181274414,1.0
PRF1,0.06394167989492416,1.0
PRG4,0.03901835158467293,1.0
PROX1,0.10587012767791748,1.0
PTGDS,0.3055630028247833,1.0
PTN,0.10034368187189102,1.0
PTPRC,0.6148020029067993,1.0
PVALB,0.01931937225162983,1.0
RAMP2,0.05016104504466057,1.0
RAPGEF3,0.062449611723423004,1.0
RBP5,0.07139560580253601,1.0
RERGL,0.026560883969068527,1.0
RETN,0.0026517650112509727,1.0
RGS16,0.08111634850502014,1.0
RIDA,0.12365441024303436,1.0
RND1,0.03722941875457764,1.0
RTKN2,0.11704033613204956,1.0
S100A1,0.04503859579563141,1.0
S100A12,0.06791068613529205,1.0
SCGB2A1,0.02381010726094246,1.0
SCGN,0.03528738394379616,1.0
SELE,0.02373715117573738,1.0
SELL,0.1993318498134613,1.0
SEMA3C,0.25121596455574036,1.0
SERPINB2,0.07565394043922424,1.0
SERPINB3,0.13049162924289703,1.0
SERPINB9,0.31433504819869995,1.0
SFRP2,0.26115864515304565,1.0
SFRP4,0.1359875202178955,1.0
SFTA2,0.025944868102669716,1.0
SH2D3C,0.0850754976272583,1.0
SLAMF1,0.08351640403270721,1.0
SLAMF7,0.19785264134407043,1.0
SLC18A2,0.018829744309186935,1.0
SLC22A8,0.021154966205358505,1.0
SLC26A2,0.1280994713306427,1.0
SLC26A3,0.03660545498132706,1.0
SLC4A1,0.028577381744980812,1.0
SMIM24,0.06868192553520203,1.0
SMYD2,0.2180950939655304,1.0
SNAI1,0.036952126771211624,1.0
SNCA,0.044546570628881454,1.0
SNCG,0.058053504675626755,1.0
SNTN,0.02362777292728424,1.0
SOX17,0.03220650181174278,1.0
SOX18,0.02724652923643589,1.0
SOX2,0.08621381223201752,1.0
SPDEF,0.016238613054156303,1.0
SPI1,0.06687627732753754,1.0
SPIB,0.10387451946735382,1.0
SRPX,0.11313614994287491,1.0
SST,0.01682358793914318,1.0
STC1,0.06361991912126541,1.0
STC2,0.0772179365158081,1.0
STEAP4,0.07617567479610443,1.0
TAC1,0.022572334855794907,1.0
TAT,0.05710970237851143,1.0
TBX3,0.05456186458468437,1.0
TCF15,0.0038534789346158504,1.0
TCF4,0.20436939597129822,1.0
TCIM,0.26285380125045776,1.0
TCL1A,0.12136651575565338,1.0
TENT5C,0.20747116208076477,1.0
TFF2,0.08370470255613327,1.0
TFPI,0.2787451148033142,1.0
THAP2,0.07398246228694916,1.0
THBS2,0.20575478672981262,1.0
THY1,0.2728295922279358,1.0
TIMP4,0.027447720989584923,1.0
TM4SF18,0.06646133214235306,1.0
TM4SF4,0.1039389818906784,1.0
TMC5,0.11455825716257095,1.0
TMEM100,0.029636066406965256,1.0
TMEM174,0.009039955213665962,1.0
TMEM52B,0.02281097136437893,1.0
TNC,0.37959587574005127,1.0
TNFRSF13B,0.04990450292825699,1.0
TNFRSF17,0.08542674779891968,1.0
TNFRSF9,0.059039968997240067,1.0
TOP2A,0.15522679686546326,1.0
TRAC,0.41758283972740173,1.0
TREM2,0.0457211472094059,1.0
TSPAN19,0.020792867988348007,1.0
UBE2C,0.16211536526679993,1.0
UMOD,0.012939843349158764,1.0
UPK3B,0.016481731086969376,1.0
VCAN,0.44479912519454956,1.0
VSIG4,0.09234025329351425,1.0
VWA5A,0.0751199871301651,1.0
VWF,0.12008186429738998,1.0
